"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"AREG",0,2.60364460057018,0.484,0.131,0,"NK cells","AREG"
"KLRD17",0,2.38096815863297,0.755,0.13,0,"NK cells","KLRD1"
"NKG79",0,2.3148921345606,0.93,0.354,0,"NK cells","NKG7"
"TRDC1",0,2.16169127237593,0.687,0.061,0,"NK cells","TRDC"
"CMC13",0,2.13791935450573,0.496,0.125,0,"NK cells","CMC1"
"PRF14",0,2.04963373489268,0.658,0.181,0,"NK cells","PRF1"
"XCL23",0,1.98005188528729,0.492,0.089,0,"NK cells","XCL2"
"GZMB8",0,1.80535459254866,0.737,0.231,0,"NK cells","GZMB"
"XCL13",0,1.80391213919128,0.4,0.077,0,"NK cells","XCL1"
"CTSW6",0,1.72765837596725,0.721,0.236,0,"NK cells","CTSW"
"CLIC3",0,1.5394860356405,0.408,0.079,0,"NK cells","CLIC3"
"HOPX6",0,1.40742458914538,0.675,0.231,0,"NK cells","HOPX"
"MATK",0,1.39519369936596,0.449,0.086,0,"NK cells","MATK"
"CCL35",5.60469210865559e-306,2.50785279271625,0.458,0.127,1.47403402457642e-301,"NK cells","CCL3"
"CCL49",2.32388734090395e-252,1.63331423643174,0.679,0.286,6.1118237065774e-248,"NK cells","CCL4"
"IL2RB1",6.08776331247932e-238,1.29128209598514,0.541,0.205,1.60108175118206e-233,"NK cells","IL2RB"
"IFITM21",1.31700328519351e-211,1.21276831154126,0.848,0.578,3.46371864005894e-207,"NK cells","IFITM2"
"GZMA7",1.21386779602619e-210,1.25612761035668,0.784,0.392,3.19247230354888e-206,"NK cells","GZMA"
"GSTP12",1.66045056143273e-206,1.2721625330511,0.711,0.38,4.36698497656808e-202,"NK cells","GSTP1"
"CST76",3.3219809393647e-191,1.11500728446367,0.784,0.433,8.73680987052917e-187,"NK cells","CST7"
"PLAC81",2.73970588368683e-177,1.23072559513694,0.397,0.14,7.20542647409637e-173,"NK cells","PLAC8"
"CD634",6.80345276284219e-175,1.04698858867041,0.709,0.398,1.7893080766275e-170,"NK cells","CD63"
"CD73",5.8624653623325e-162,1.03845210954637,0.85,0.643,1.54182839029345e-157,"NK cells","CD7"
"CD2471",1.64978318135246e-158,1.15352335657001,0.598,0.312,4.33892976695697e-154,"NK cells","CD247"
"GZMH6",2.6022677212232e-145,1.1268314321666,0.394,0.143,6.84396410681701e-141,"NK cells","GZMH"
"APOBEC3G6",8.93938408715405e-145,1.00795691086985,0.473,0.202,2.35105801492152e-140,"NK cells","APOBEC3G"
"TMIGD27",1.61672256556805e-136,0.86811522257094,0.331,0.113,4.25198034744398e-132,"NK cells","TMIGD2"
"CTSD2",4.82887517479381e-129,0.916218042709747,0.548,0.285,1.26999417097077e-124,"NK cells","CTSD"
"CHST121",3.94596562621018e-117,0.838283028910272,0.378,0.154,1.03778895969328e-112,"NK cells","CHST12"
"IER2",3.61163827113458e-97,1.00160858372317,0.654,0.428,9.49860865308395e-93,"NK cells","IER2"
"GADD45B",2.3456220307087e-94,0.937828992838543,0.503,0.273,6.16898594076389e-90,"NK cells","GADD45B"
"REL",3.06401639858741e-67,0.920717775456289,0.499,0.313,8.0583631282849e-63,"NK cells","REL"
"HSPA1A3",6.94470146244009e-26,1.52303702149716,0.363,0.259,1.82645648462174e-21,"NK cells","HSPA1A"
"HSP90AA11",6.9309234126759e-22,0.826724464435927,0.816,0.767,1.82283285753376e-17,"NK cells","HSP90AA1"
"LST1",0,3.05010386793753,0.59,0.07,0,"LTi cells","LST1"
"KRT86",0,2.7345886979836,0.709,0.035,0,"LTi cells","KRT86"
"TYROBP3",0,2.47901944123963,0.719,0.084,0,"LTi cells","TYROBP"
"KRT81",0,2.44291729233856,0.584,0.016,0,"LTi cells","KRT81"
"FCER1G3",1.33779694250893e-253,1.84099287129442,0.566,0.072,3.51840595879848e-249,"LTi cells","FCER1G"
"XCL14",2.9967289594357e-216,2.27014786049109,0.56,0.082,7.88139716331588e-212,"LTi cells","XCL1"
"IL4I1",9.05182923909071e-192,1.85093801564072,0.401,0.048,2.38063108988086e-187,"LTi cells","IL4I1"
"GSN",2.95549281976868e-163,1.32997490698982,0.3,0.032,7.77294611599162e-159,"LTi cells","GSN"
"SPINK2",3.44554260427684e-151,1.60185600661909,0.318,0.038,9.0617770492481e-147,"LTi cells","SPINK2"
"AREG1",1.35524659806231e-124,2.83275089585857,0.56,0.138,3.56429855290388e-120,"LTi cells","AREG"
"TRDC2",1.36058482637463e-124,1.31166600222243,0.44,0.076,3.57833809336528e-120,"LTi cells","TRDC"
"XCL24",1.82342228268309e-114,1.7134407067534,0.474,0.098,4.79560060345652e-110,"LTi cells","XCL2"
"TMIGD28",4.4202026311592e-109,1.37432785079431,0.508,0.116,1.16251329199487e-104,"LTi cells","TMIGD2"
"TNFRSF183",1.25947926806395e-83,1.43128883923152,0.654,0.228,3.3124304750082e-79,"LTi cells","TNFRSF18"
"MAFF",6.44687361294657e-77,1.25858592389904,0.339,0.073,1.69552776020495e-72,"LTi cells","MAFF"
"MPG",4.69235484009077e-69,1.31844391173278,0.45,0.135,1.23408932294387e-64,"LTi cells","MPG"
"SLC16A32",6.77753321746658e-68,1.25772189806332,0.401,0.109,1.78249123619371e-63,"LTi cells","SLC16A3"
"CD83",1.72276854445713e-64,1.59573733390954,0.355,0.093,4.53088127192226e-60,"LTi cells","CD83"
"TNFSF13B1",1.13447393711163e-61,1.15244460549934,0.306,0.072,2.98366645460358e-57,"LTi cells","TNFSF13B"
"ID21",6.52784288609603e-59,1.39751252701292,0.881,0.577,1.71682267904326e-54,"LTi cells","ID2"
"CD635",8.73436663648732e-58,1.0903010532546,0.786,0.404,2.29713842539616e-53,"LTi cells","CD63"
"NFKBIA",1.06997054651532e-53,1.40828774413134,0.865,0.596,2.81402253733529e-49,"LTi cells","NFKBIA"
"CAT",2.32240334776268e-53,1.12040133257186,0.3,0.078,6.10792080461584e-49,"LTi cells","CAT"
"KLRB16",1.02317371100881e-48,1.10472266456143,0.813,0.455,2.69094685995316e-44,"LTi cells","KLRB1"
"HMGN3",3.3097432076568e-41,1.02507159031513,0.471,0.191,8.70462463613738e-37,"LTi cells","HMGN3"
"SEC11A",1.1671903852539e-40,1.07084262066566,0.55,0.265,3.06971071321775e-36,"LTi cells","SEC11A"
"ZFP36L11",2.76001118123811e-40,1.31993527087065,0.633,0.349,7.25882940665622e-36,"LTi cells","ZFP36L1"
"BST2",2.44872733796464e-39,1.07323454207773,0.563,0.27,6.44015289884699e-35,"LTi cells","BST2"
"H2AFY2",4.6813055290049e-38,1.04170582538867,0.465,0.202,1.23118335412829e-33,"LTi cells","H2AFY"
"SPRY1",6.80442399100456e-38,0.86479813464529,0.306,0.095,1.7895635096342e-33,"LTi cells","SPRY1"
"NSMCE1",4.67750212879196e-37,1.06734848440285,0.394,0.156,1.23018305987228e-32,"LTi cells","NSMCE1"
"IER21",6.43568378369881e-36,1.18195680379195,0.706,0.432,1.69258483511279e-31,"LTi cells","IER2"
"FOSB1",1.45191082700083e-31,0.943736794997511,0.716,0.444,3.81852547501219e-27,"LTi cells","FOSB"
"MAP3K8",3.17624357141168e-30,0.943976465235849,0.321,0.121,8.35352059281273e-26,"LTi cells","MAP3K8"
"NR4A1",5.87613978070432e-29,0.982382243173703,0.318,0.121,1.54542476232524e-24,"LTi cells","NR4A1"
"FOS",4.9679495699742e-28,1.06497795149504,0.862,0.704,1.30657073690322e-23,"LTi cells","FOS"
"FXYD5",2.68331789543459e-26,0.986376789551444,0.78,0.609,7.05712606499296e-22,"LTi cells","FXYD5"
"CTSW7",2.53543682203877e-25,1.11361833827553,0.471,0.248,6.66819884196197e-21,"LTi cells","CTSW"
"ZFP36",3.02469787121643e-25,1.00404172035887,0.835,0.687,7.95495540129922e-21,"LTi cells","ZFP36"
"LDLRAD43",5.15401901639951e-24,1.01083984985604,0.388,0.189,1.35550700131307e-19,"LTi cells","LDLRAD4"
"GSTP13",1.53461946374137e-22,0.818019141994348,0.615,0.388,4.0360491896398e-18,"LTi cells","GSTP1"
"CTNNB1",3.64723791333617e-22,0.80166714451188,0.303,0.129,9.59223571207412e-18,"LTi cells","CTNNB1"
"NINJ1",4.45712864440203e-22,0.857046647442413,0.312,0.137,1.17222483347773e-17,"LTi cells","NINJ1"
"TNFRSF252",2.76452056920679e-19,0.821428475278708,0.33,0.162,7.27068909701385e-15,"LTi cells","TNFRSF25"
"LTB3",1.5207131946205e-17,1.21515075472148,0.74,0.595,3.99947570185193e-13,"LTi cells","LTB"
"BTG2",8.51388351963028e-16,0.862510861838737,0.572,0.384,2.23915136566276e-11,"LTi cells","BTG2"
"REL1",1.90894466600572e-15,0.889535577092884,0.48,0.317,5.02052447159504e-11,"LTi cells","REL"
"HSPB12",1.99155749171736e-12,1.1408420134252,0.486,0.324,5.23779620321666e-08,"LTi cells","HSPB1"
"CD691",3.39393719420365e-11,0.811848045806567,0.783,0.66,8.92605482075559e-07,"LTi cells","CD69"
"MT-RNR22",1.34630507689603e-05,1.13298354961789,0.349,0.271,0.354078235223655,"LTi cells","MT-RNR2"
